Row #,Species,Count,Location,S/P,Date,LocID,SubID
267,Senegal Thick-knee,4,Brenu Beach--grasslands,GH-CP,06 Nov 2011,L2478749,S11312607
268,Great Thick-knee,5,National Chambal Sanctuary -- Jaitpur,IN-UP,06 Dec 2015,L3326604,S26147355
269,Black-winged Stilt,4,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
270,Pied Stilt,,"Miranda Shorebird Centre (Hides, ponds, and general area)",NZ-WKO,27 Sep 2011,L607213,S9850002
271,Black-necked Stilt,,Elkhorn Slough Reserve (NERR),US-CA,01 Jan 2009,L353255,S9839765
272,Banded Stilt,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
273,Pied Avocet,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
274,Red-necked Avocet,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
275,American Avocet,,Don Edwards NWR (ALA Co.),US-CA,28 Dec 2008,L500360,S9839743
276,Eurasian Oystercatcher,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
277,Pied Oystercatcher,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
278,South Island Oystercatcher,,"Miranda Shorebird Centre (Hides, ponds, and general area)",NZ-WKO,27 Sep 2011,L607213,S9850002
279,Variable Oystercatcher,1,Maketu Spit/estuary mouth,NZ-BOP,28 Sep 2011,L1064580,S9850006
280,American Oystercatcher,2,PN do Superagui--Trilha da Praia Deserta,BR-PR,24 Feb 2013,L3878894,S13219135
281,Black Oystercatcher,,Emeryville Marina,US-CA,13 Jul 2010,L764558,S9840018
282,Black-bellied Plover,,Pillar Point Harbor,US-CA,22 Nov 2008,L242192,S9839641
283,European Golden-Plover,4,Keflavíkurflugvöllur / Keflavík International Airport,IS-2,04 Aug 2015,L1232491,S24490145
284,American Golden-Plover,1,Bolinas Lagoon,US-CA,21 Aug 2016,L624621,S31188036
285,Pacific Golden-Plover,,Ka'anapali --- Hyatt (private),US-HI,20 Aug 2011,L1419411,S9855233
286,Northern Lapwing,,稲敷市--霞ヶ浦--浮島沼・妙岐ノ鼻鳥類観察小屋 (Inashiki--Kasumigaura--Ukishima Marsh / Myoginohana Bird Blind),JP-08,20 Nov 2010,L1484827,S9841107
287,Spur-winged Lapwing,15,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
288,River Lapwing,1,Kalindi Kinj Park,IN-DL,01 Dec 2015,L1089474,S26085818
289,White-headed Lapwing,2,Twifo Praso--Pra River,GH-CP,06 Nov 2011,L2026806,S9847881
290,Wattled Lapwing,3,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
291,Gray-headed Lapwing,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
292,Red-wattled Lapwing,3,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
293,Banded Lapwing,10,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
294,Masked Lapwing,,Royal Tasmanian Botanical Gardens,AU-TAS,07 Dec 2008,L921573,S9839506
295,White-tailed Lapwing,1,Kalindi Kinj Park,IN-DL,01 Dec 2015,L1089474,S26085818
296,Southern Lapwing,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
297,Lesser Sand-Plover,1,"stakeout Lesser Sand-Plover, Pt. Reyes (2016)",US-CA,19 Oct 2016,L5093808,S32123753
298,Greater Sand-Plover,20,Gulf of Mottama SbS Survey - Day 1,MM-15,13 Jan 2017,L5255494,S33654312
299,Collared Plover,1,PN do Superagui--Trilha da Praia Deserta,BR-PR,24 Feb 2013,L3878894,S13219135
300,Double-banded Plover,,"Miranda Shorebird Centre (Hides, ponds, and general area)",NZ-WKO,27 Sep 2011,L607213,S9850002
301,Red-capped Plover,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
302,Kentish Plover,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
303,Snowy Plover,6,Presidio--Crissy Field,US-CA,25 Jan 2011,L247929,S9845820
304,Wilson's Plover,1,South Seas Island Resort,US-FL,27 Dec 2011,L4433976,S9855116
305,Common Ringed Plover,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
306,Semipalmated Plover,,Berkeley Aquatic Park,US-CA,30 Sep 2010,L597003,S9840861
307,Piping Plover,5,Pine Point Beach--Jetty,US-ME,23 Jun 2013,L761341,S14523647
308,Little Ringed Plover,10,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
309,Killdeer,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
310,Mountain Plover,122,Robinson Rd.,US-CA,25 Nov 2012,L592552,S12163968
311,Red-kneed Dotterel,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
312,Black-fronted Dotterel,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
313,Wrybill,10,"Miranda Shorebird Centre (Hides, ponds, and general area)",NZ-WKO,27 Sep 2011,L607213,S9850002
314,Greater Painted-Snipe,1,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
315,African Jacana,1,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S11312603
316,Bronze-winged Jacana,1,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
317,Wattled Jacana,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
318,Upland Sandpiper,2,Kennebunk Plains,US-ME,23 Jun 2013,L167477,S14535069
319,Bristle-thighed Curlew,2,Rangiroa--Blue Lagoon,PF-TG,01 Nov 2013,L919967,S15559540
320,Whimbrel,,Heron's Head Park,US-CA,04 Nov 2010,L502380,S9840985
321,Long-billed Curlew,,Elkhorn Slough Reserve (NERR),US-CA,01 Jan 2009,L353255,S9839765
322,Eurasian Curlew,25,Gulf of Mottama SbS Survey - Day 1,MM-15,13 Jan 2017,L5255494,S33654312
323,Bar-tailed Godwit,2000,"Miranda Shorebird Centre (Hides, ponds, and general area)",NZ-WKO,27 Sep 2011,L607213,S9850002
324,Black-tailed Godwit,100,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
325,Hudsonian Godwit,1,Napa-Sonoma Marshes WA--Huichica Creek Unit,US-CA,24 Sep 2013,L590812,S15247835
326,Marbled Godwit,,Pillar Point Harbor,US-CA,22 Nov 2008,L242192,S9839641
327,Ruddy Turnstone,,Hayward Regional Shoreline--H.A.R.D. Marsh,US-CA,05 Aug 2011,L1246774,S10086124
328,Black Turnstone,,Pillar Point Harbor,US-CA,22 Nov 2008,L242192,S9839641
329,Red Knot,,Hayward Regional Shoreline--H.A.R.D. Marsh,US-CA,05 Aug 2011,L1246774,S9846923
330,Surfbird,10,Cliff House,US-CA,11 Nov 2010,L355646,S9841004
331,Ruff,,稲敷市--霞ヶ浦--浮島沼・妙岐ノ鼻鳥類観察小屋 (Inashiki--Kasumigaura--Ukishima Marsh / Myoginohana Bird Blind),JP-08,20 Nov 2010,L1484827,S9841107
332,Broad-billed Sandpiper,2,Gulf of Mottama SbS Survey - Day 1,MM-15,13 Jan 2017,L5255494,S33654312
333,Sharp-tailed Sandpiper,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
334,Stilt Sandpiper,1,Coyote Hills Regional Park,US-CA,03 Aug 2013,L216132,S14850435
335,Curlew Sandpiper,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
336,Temminck's Stint,2,Ko De Zu Village,MM-15,17 Jan 2017,L5276091,S33774425
337,Long-toed Stint,1,Gulf of Mottama Survey - Day 3,MM-02,15 Jan 2017,L5260311,S33680733
338,Spoon-billed Sandpiper,7,Gulf of Mottama Survey - Day 3,MM-02,15 Jan 2017,L5260311,S33680733
339,Red-necked Stint,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
340,Sanderling,,Pillar Point Harbor,US-CA,22 Nov 2008,L242192,S9839641
341,Dunlin,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
342,Rock Sandpiper,1,Bodega Head - offshore species and the bluff ONLY,US-CA,06 Nov 2017,L606176,S40348707
343,Purple Sandpiper,21,Indian River Inlet,US-DE,08 Feb 2014,L192679,S16850184
344,Baird's Sandpiper,1,Mission Creek outflow (SBA Co.),US-CA,21 Aug 2015,L465131,S24713018
345,Little Stint,1,Alviso Marina County Park (please use a specific pond hotspot where possible),US-CA,22 Apr 2016,L296043,S29133497
346,Least Sandpiper,,Elkhorn Slough Reserve (NERR),US-CA,01 Jan 2009,L353255,S9839765
347,White-rumped Sandpiper,1,Cape Island--South Cape May Meadows (SCMM),US-NJ,30 May 2014,L109136,S18629414
348,Buff-breasted Sandpiper,1,West County Wastewater District--Sewage Ponds,US-CA,24 Aug 2018,L848605,S48050486
349,Pectoral Sandpiper,1,West County Wastewater District--Sewage Ponds,US-CA,11 Sep 2013,L848605,S15148563
350,Semipalmated Sandpiper,30,Chatham - Hawthorne Hotel,US-MA,27 Jul 2013,L2297880,S14806773
351,Western Sandpiper,75,Heron's Head Park,US-CA,04 Jan 2011,L502380,S10107795
352,Short-billed Dowitcher,,Hayward Regional Shoreline--H.A.R.D. Marsh,US-CA,05 Aug 2011,L1246774,S9846923
353,Long-billed Dowitcher,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
354,Common Snipe,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
355,Wilson's Snipe,,Lake Merced--Concrete Bridge area,US-CA,06 Jan 2012,L791371,S9847799
356,Terek Sandpiper,1,Gulf of Mottama Survey - Day 3,MM-02,15 Jan 2017,L5260311,S33680733
357,Wilson's Phalarope,1,Devereux Slough,US-CA,23 Jul 2011,L615794,S9846717
358,Red-necked Phalarope,,Hayward Regional Shoreline--H.A.R.D. Marsh,US-CA,05 Aug 2011,L1246774,S9846923
359,Red Phalarope,1,McLaughlin Eastshore SP--North Basin,US-CA,11 Aug 2011,L461333,S9854390
360,Common Sandpiper,1,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
361,Spotted Sandpiper,1,Emeryville Marina,US-CA,23 Nov 2008,L764558,S19571982
362,Green Sandpiper,2,Kalindi Kinj Park,IN-DL,01 Dec 2015,L1089474,S26085818
363,Solitary Sandpiper,1,Los Gatos Creek County Park (aka Oka Ponds),US-CA,29 Apr 2014,L295710,S18139013
364,Wandering Tattler,4,Coyote Point County Park--harbor and marsh,US-CA,25 Jul 2012,L997003,S11213883
365,Spotted Redshank,1,Gulf of Mottama SbS Survey - Day 1,MM-15,13 Jan 2017,L5255494,S33654312
366,Greater Yellowlegs,,Elkhorn Slough Reserve (NERR),US-CA,01 Jan 2009,L353255,S9839765
367,Common Greenshank,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
368,Willet,,Emeryville Marina,US-CA,21 Nov 2008,L764558,S9839611
369,Lesser Yellowlegs,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
370,Marsh Sandpiper,1,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
371,Wood Sandpiper,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
372,Common Redshank,8,Bakkatjörn (pond only),IS-1,04 Aug 2015,L743344,S24497508
373,Barred Buttonquail,8,Chambal Safari Lodge,IN-UP,04 Dec 2015,L3399025,S26132505
374,Rock Pratincole,7,Twifo Praso--Pra River,GH-CP,06 Nov 2011,L2026806,S9847881
375,Great Skua,6,Jökulsárlón,IS-7,15 Aug 2015,L1141010,S24630189
376,South Polar Skua,1,Bar Harbor whale/pelagic trip--The Ballpark,US-ME,22 Jul 2013,L1021476,S14806473
377,Pomarine Jaeger,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
378,Parasitic Jaeger,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
379,Long-tailed Jaeger,7,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Sep 2013,L969133,S15089837
380,Common Murre,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
381,Thick-billed Murre,1,Skjálfandi bay,IS-6,11 Aug 2015,L1590943,S24582047
382,Razorbill,10,Petit Manan NWR--Petit Manan Island,US-ME,22 Jul 2013,L234625,S14806565
383,Black Guillemot,8,Bar Harbor--Town Landing,US-ME,19 Jul 2013,L484173,S14785890
384,Pigeon Guillemot,,Pelagic--inshore to 5 mi offshore (San Mateo Co.),US-CA,14 Aug 2011,L1329104,S9847014
385,Marbled Murrelet,2,Pelagic--inshore to 5 mi offshore (San Mateo Co.),US-CA,14 Aug 2011,L1329104,S9847014
386,Scripps's Murrelet,4,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Sep 2013,L969133,S15089837
387,Ancient Murrelet,4,Pigeon Pt.,US-CA,15 Nov 2014,L271476,S20564285
388,Cassin's Auklet,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
389,Parakeet Auklet,1,Land's End--seawatch,US-CA,18 Jul 2017,L1089435,S38211953
390,Rhinoceros Auklet,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
391,Atlantic Puffin,1,Bar Harbor whale/pelagic trip--The Ballpark,US-ME,19 Jul 2013,L1021476,S14785848
392,Tufted Puffin,2,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Sep 2013,L969133,S15089837
393,Black-legged Kittiwake,20,Garður--Garðskagi lighthouse,IS-2,04 Aug 2015,L1010991,S24490159
394,Sabine's Gull,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
395,Bonaparte's Gull,3,Berkeley Pier,US-CA,22 Nov 2010,L458818,S9841125
396,Black-billed Gull,,Rotorua--Sulphur Point,NZ-BOP,28 Sep 2011,L595856,S9850004
397,Silver Gull,,Franklin Wharf,AU-TAS,06 Dec 2008,L1416829,S9839481
398,Black-headed Gull,50,Île Rousseau,CH-GE,19 Aug 2010,L2768491,S9840249
399,Brown-headed Gull,2,Kalindi Kinj Park,IN-DL,01 Dec 2015,L1089474,S26085818
400,Little Gull,1,Bakkatjörn (pond only),IS-1,04 Aug 2015,L743344,S24497508
401,Laughing Gull,,South Seas Island Resort (private),US-FL,26 Dec 2011,L1419373,S9855017
402,Franklin's Gull,1,Radio Rd.,US-CA,20 Jun 2015,L271480,S23982144
403,Pallas's Gull,1,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
404,Black-tailed Gull,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
405,Pacific Gull,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
406,Heermann's Gull,,Berkeley Pier,US-CA,18 Jul 2011,L458818,S9846708
407,Mew Gull,2,Sea Breeze Market Cove,US-CA,22 Nov 2010,L1266027,S9841134
408,Ring-billed Gull,1,Palo Alto Baylands,US-CA,01 Jan 2009,L152122,S9839779
409,Western Gull,,Richardson Bay Audubon Center,US-CA,08 Nov 2008,L619488,S9839420
410,Yellow-footed Gull,2,Salton Sea--Lack Rd. at Lindsey Rd,US-CA,21 Aug 2019,L275798,S59152641
411,California Gull,,Refugio SB,US-CA,04 Jul 2010,L615786,S9839983
412,Herring Gull,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
413,Yellow-legged Gull,2,Seefeldquai,CH-ZH,19 Aug 2016,L3041642,S31160837
414,Iceland Gull,6,Agua Vista Park,US-CA,09 Jan 2013,L486458,S12551025
415,Lesser Black-backed Gull,1,Van Sciver Lake (restricted access),US-PA,12 Feb 2013,L1652622,S12940231
416,Slaty-backed Gull,1,Half Moon Bay SB--Venice Beach and Pilarcitos Creek Mouth,US-CA,14 Jan 2020,L329541,S63404120
417,Glaucous-winged Gull,,Miller/Knox Regional Shoreline,US-CA,15 Feb 2011,L593834,S9846448
418,Glaucous Gull,1,Half Moon Bay SB--Venice Beach and Pilarcitos Creek Mouth,US-CA,13 Dec 2013,L329541,S15956036
419,Great Black-backed Gull,1,Van Sciver Lake (restricted access),US-PA,12 Feb 2013,L1652622,S12940231
420,Kelp Gull,1,Guaratuba--balsa/ferry,BR-PR,05 Dec 2010,L1651595,S11312565
421,Brown Noddy,4,Le Meridien Tahiti,PF-WI,27 Oct 2013,L2402043,S15513661
422,Black Noddy,10,Rangiroa--Blue Lagoon,PF-TG,01 Nov 2013,L919967,S15559540
423,Blue-gray Noddy,6,Rangiroa - Tiputa Pass,PF-TG,02 Nov 2013,L2409008,S15569910
424,White Tern,4,Bora Bora - Motu Piti A'au,PF-LI,27 Oct 2013,L2402050,S15513731
425,Gray-backed Tern,1,Rangiroa - Sables Roses,PF-TG,03 Nov 2013,L2411557,S15580006
426,Little Tern,1,Gulf of Mottama SbS Survey - Day 1,MM-15,13 Jan 2017,L5255494,S33654312
427,Least Tern,1,Coal Oil Point--Devereux Beach and Sands Beach,US-CA,23 Jul 2011,L422817,S9846733
428,Gull-billed Tern,4,Edwin B. Forsythe NWR,US-NJ,01 Jun 2014,L1031221,S18656760
429,Caspian Tern,,Jamestown Island,US-VA,20 Apr 2011,L718540,S9846548
430,Black Tern,8,Messalonskee Lake--boat ramp,US-ME,22 Jun 2013,L332603,S14513618
431,White-winged Tern,1800,Gulf of Mottama SbS Survey - Day 1,MM-15,13 Jan 2017,L5255494,S33654312
432,Whiskered Tern,,Kochi waterfront,IN-KL,26 Feb 2011,L1460830,S10224792
433,Roseate Tern,1,"Monomoy NWR--South Beach, Chatham",US-MA,30 Jul 2013,L473469,S14835418
434,Common Tern,15,Scarborough Marsh--Pine Point,US-ME,23 Jun 2013,L353732,S14523675
435,Arctic Tern,1,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
436,Forster's Tern,,Coyote Point County Park--harbor and marsh,US-CA,15 Jul 2010,L997003,S9840040
437,Royal Tern,,Coal Oil Point--Devereux Beach and Sands Beach,US-CA,23 Jul 2011,L422817,S9846733
438,Great Crested Tern,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
439,Sandwich Tern,,South Seas Island Resort (private),US-FL,26 Dec 2011,L1419373,S9855017
440,Elegant Tern,,Coyote Point County Park--harbor and marsh,US-CA,10 Jun 2011,L997003,S9846664
441,Black Skimmer,,Radio Rd.,US-CA,05 Aug 2011,L271480,S9846906
442,African Skimmer,2,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
443,White-tailed Tropicbird,2,Tahiti - Arahurahu Marae,PF-WI,05 Nov 2013,L2411564,S15580022
444,Red-billed Tropicbird,1,"Seal Island NWR (""island only"" - restricted access)",US-ME,27 Jun 2015,L840315,S24074554
445,Red-tailed Tropicbird,1,Rangiroa--Blue Lagoon,PF-TG,01 Nov 2013,L919967,S15559540
446,Red-throated Loon,1,Presidio--Crissy Field Lagoon,US-CA,25 Mar 2012,L1004802,S10264116
447,Pacific Loon,,Berkeley Pier,US-CA,22 Nov 2010,L458818,S9841125
448,Common Loon,,Berkeley Pier,US-CA,22 Nov 2010,L458818,S9841125
449,Salvin's Albatross,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,26 Jul 2014,L969133,S19244544
450,Laysan Albatross,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,26 Jul 2014,L969133,S19244544
451,Black-footed Albatross,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
452,Wilson's Storm-Petrel,40,Bar Harbor whale/pelagic trip--The Ballpark,US-ME,19 Jul 2013,L1021476,S14785848
453,Fork-tailed Storm-Petrel,2,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
454,Leach's Storm-Petrel,2,Pelagic. Island Packers. Leg 6. 33.69692 -119.71365. Bearing S,US-CA,15 Jul 2018,L7734235,S47490279
455,Townsend's Storm-Petrel,2,Pelagic. Island Packers. Leg 8. 33.52061 -119.60789. Bearing SSE,US-CA,15 Jul 2018,L7734284,S47526238
456,Ashy Storm-Petrel,60,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Sep 2013,L969133,S15089837
457,Wedge-rumped Storm-Petrel,1,Pelagic. Island Packers. Leg 7. 33.60863 -119.66825. Bearing SSE,US-CA,15 Jul 2018,L7734252,S47537226
458,Black Storm-Petrel,2,"37.2905x-122.9276 - Sep 20, 2014, 12:00 PM",US-CA,20 Sep 2014,L3091600,S19913103
459,Tristram's Storm-Petrel,1,Pelagic. Island Packers. Leg 7. 33.60863 -119.66825. Bearing SSE,US-CA,15 Jul 2018,L7734252,S47537226
460,Northern Fulmar,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
461,Cook's Petrel,15,Pelagic. Island Packers. Leg 5. 33.86587 -119.74646. Bearing S,US-CA,15 Jul 2018,L7727523,S47490278
462,Tahiti Petrel,2,Tahiti to Moorea ferry,PF-WI,07 Nov 2013,L919888,S15606814
463,Cory's Shearwater,1,Stellwagen Bank NMS,US-MA,30 Jun 2014,L582326,S18963841
464,Pink-footed Shearwater,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
465,Flesh-footed Shearwater,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Sep 2013,L969133,S15089837
466,Great Shearwater,80,Bar Harbor whale/pelagic trip--The Ballpark,US-ME,19 Jul 2013,L1021476,S14785848
467,Wedge-tailed Shearwater,1,'Au'au Channel,US-HI,26 Aug 2011,L1652420,S14948555
468,Buller's Shearwater,7,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Sep 2013,L969133,S15089837
469,Sooty Shearwater,,Continental Shelf SW of SE Farallon Island (SF Co.),US-CA,14 Aug 2011,L977081,S9847039
470,Manx Shearwater,3,Garður--Garðskagi lighthouse,IS-2,04 Aug 2015,L1010991,S24490159
471,Black-vented Shearwater,2,Ventura Harbor--general,US-CA,05 Jan 2014,L351583,S16280494
472,Asian Openbill,1,Chambal Safari Lodge,IN-UP,03 Dec 2015,L3399025,S26108850
473,Woolly-necked Stork,3,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
474,White Stork,2,nr. Sargans,CH-SG,10 Aug 2012,L3056079,S19582514
475,Wood Stork,,South Seas Island Resort (private),US-FL,25 Dec 2011,L1419373,S9854918
476,Painted Stork,1,Chambal Safari Lodge,IN-UP,04 Dec 2015,L3399025,S26132505
477,Lesser Frigatebird,20,Bora Bora - Lagoon and Motus,PF-LI,29 Oct 2013,L2403632,S15523140
478,Magnificent Frigatebird,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
479,Great Frigatebird,1,Rangiroa--Blue Lagoon,PF-TG,01 Nov 2013,L919967,S15559540
480,Nazca Booby,1,Anacapa Island--public access (VEN Co.),US-CA,15 Jul 2018,L605251,S47490275
481,Blue-footed Booby,1,Cliff House,US-CA,19 Sep 2013,L355646,S15212387
482,Brown Booby,1,Sutro Baths--seawatch,US-CA,08 Dec 2012,L998431,S12252243
483,Red-footed Booby,60,Bora Bora - Lagoon and Motus,PF-LI,29 Oct 2013,L2403632,S15523140
484,Northern Gannet,12,Bar Harbor whale/pelagic trip--The Ballpark,US-ME,19 Jul 2013,L1021476,S14785848
485,Anhinga,1,Guaratuba--balsa/ferry,BR-PR,05 Dec 2010,L1651595,S11312565
486,Oriental Darter,4,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
487,Little Pied Cormorant,,Cummins Reserve and Wetlands,AU-VIC,19 Sep 2011,L1418196,S9847167
488,Long-tailed Cormorant,1,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
489,Little Cormorant,3,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
490,Brandt's Cormorant,,Berkeley Pier,US-CA,22 Nov 2010,L458818,S9841125
491,Pelagic Cormorant,,Pescadero SB--west of Hwy 1 only,US-CA,15 Jan 2011,L169501,S9845700
492,Great Cormorant,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
493,Indian Cormorant,2,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
494,Little Black Cormorant,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
495,Pied Cormorant,50,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
496,European Shag,7,Stykkishólmur,IS-3,09 Aug 2015,L1232818,S24557165
497,Neotropic Cormorant,1,Guaratuba--balsa/ferry,BR-PR,05 Dec 2010,L1651595,S11312565
498,Double-crested Cormorant,,Lake Merced--Concrete Bridge area,US-CA,09 Nov 2008,L791371,S9839432
499,American White Pelican,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
500,Brown Pelican,,Richardson Bay Audubon Center,US-CA,08 Nov 2008,L619488,S9839420
501,Great White Pelican,17,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
502,Australian Pelican,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
503,Spot-billed Pelican,1,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
504,Hamerkop,1,Dam site in Cape Coast,GH-CP,05 Nov 2011,L1651616,S11312604
505,American Bittern,1,Golden Gate Park--North Lake,US-CA,12 Feb 2011,L370768,S9846437
506,Yellow Bittern,2,Olympic Forest Park,CN-11,25 May 2014,L1494335,S18547623
507,Cinnamon Bittern,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
508,Least Bittern,2,Las Gallinas Valley Sanitary District,US-CA,09 Jul 2014,L207664,S19055949
509,Rufescent Tiger-Heron,4,Ammo Dump Ponds,PA-3,12 Apr 2018,L1740339,S44512248
510,Great Blue Heron,,Pillar Point Harbor,US-CA,22 Nov 2008,L242192,S9839641
511,Gray Heron,,千代田区--赤坂御用地 (Chiyoda Ward--Akasaka Parkland),JP-13,20 Nov 2010,L1416999,S9840290
512,Cocoi Heron,1,Paranaguá,BR-PR,24 Feb 2013,L2027132,S13212303
513,Pacific Heron,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
514,Goliath Heron,1,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
515,Purple Heron,1,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
516,Great Egret,,Golden Gate Park--Stow Lake,US-CA,28 Sep 2008,L499374,S9839309
517,Intermediate Egret,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
518,White-faced Heron,,Donellys Weir,AU-VIC,19 Sep 2011,L2552019,S9847125
519,Little Egret,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
520,Pacific Reef-Heron,1,Le Meridien Tahiti,PF-WI,27 Oct 2013,L2402043,S15513661
